Cell,Number,Slice,Date,Sample,donor_id,Mouse date of birth,Mouse age,Mouse genotype,Targeted layer,Inferred layer,Cre,Exon reads,Intron reads,Intergenic reads,Sequencing batch,Number of genes detected,RNA family,BICCN_cluster_label,RNA type confidence,RNA type top-3,ALMVISp top-3,Length (bp),Yield (pgµl),User,Hold Time (min),Soma depth (µm),Soma depth (4x),Cortical thickness (4x),Cortical thickness (µm),Traced,Exclusion reasons,AP Fano factor,AP amplitude (mV),AP amplitude adaptation index,AP amplitude average adaptation index,AP coefficient of variation,AP threshold (mV),AP width (ms),Afterdepolarization (mV),Afterhyperpolarization (mV),Burstiness,ISI Fano factor,ISI adaptation index,ISI average adaptation index,ISI coefficient of variation,Input resistance (MOhm),Latency (ms),Latency @ +20pA current (ms),Max number of APs,Membrane time constant (ms),Rebound (mV),Rebound number of APs,Resting membrane potential (mV),Rheobase (pA),Sag area (mV*s),Sag ratio,Sag time (s),Spike frequency adaptation,Upstroke-to-downstroke ratio,Wildness,BICCN_ontology_term_id,BICCN_subclass_label,disease_ontology_term_id,assay_ontology_term_id,tissue_ontology_term_id,cell_type_ontology_term_id,development_stage_ontology_term_id,self_reported_ethnicity_ontology_term_id,sex_ontology_term_id,is_primary_data,organism_ontology_term_id,suspension_type,cell_type,assay,disease,organism,sex,tissue,self_reported_ethnicity,development_stage
20180522_sample_3,230,20180522_slice_3,2018-05-22,sample 3,mouse_WDWKX,2018-02-05,106,wt/wt,5,5,WT,510542,1139919,151842,3,8383,IT,L4/5 IT_2,0.98,L4/5 IT_2 (98.4%),"L4 IT VISp Rspo1 (68.0%), L5 IT ALM Lypd1 Gpr88 (28.0%)",1520.0,105.25,Fede,14.0,586.7,228.2,581.9,1606.0439999999999,nan,nan,0.7572324563369833,82.18463882803917,0.9204538770085005,0.9814922313542188,0.106318217823268,-34.81610491871834,1.5600000000000058,0.0,-7.822461426258088,0.19258496395468588,0.001884617919211188,1.4898724681170288,1.2513928417247724,0.18790769416109734,183.31061568111176,156.72,94.2,12,28.307627227579278,3.849909150348438,0,-62.90791735351085,80.0,42.00770850926638,1.1965120316314108,0.48088,0.7142857142857143,4.222724194575086,0.0,ILX:0770174,L4/5 IT,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000059,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,15 weeks
20180522_sample_4,231,20180522_slice_4,2018-05-22,sample 4,mouse_WDWKX,2018-02-05,106,wt/wt,5,5,WT,415128,317315,45696,3,9161,IT,L5 IT_1,0.91,"L5 IT_1 (91.4%), L5 IT_2 (5.9%)","L5 IT VISp Batf3 (42.0%), L5 IT ALM Cpa6 Gpr88 (28.0%), L5 IT ALM Gkn1 Pcdh19 (21.0%)",1515.0,227.08,Matteo,12.0,461.6,168.1,473.2,1306.032,y,nan,2.7421752208244996,74.95684921741486,0.7165203753915247,0.9756475680364926,0.23495760429268076,-34.136813133955,1.8400000000000083,0.0,-5.115702748298644,0.30427276650841634,0.0051188632227355466,1.4902649218001915,1.274392106477753,0.2839374637986645,197.35895610414443,165.6,100.76000000000002,10,31.858506314618406,2.535758040668526,0,-72.72183564156293,81.81818181818181,52.799723561853455,1.1314383200251383,0.47096000000000005,0.6666666666666666,4.561466647654091,0.0,ILX:0770157,L5 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000059,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,15 weeks
20180522_sample_5,232,20180522_slice_5,2018-05-22,sample 5,mouse_WDWKX,2018-02-05,106,wt/wt,2/3,2/3,WT,1197101,245875,63439,3,11352,Pvalb,Pvalb Reln,0.47,"Pvalb Reln (46.7%), Pvalb Il1rapl2 (43.7%), Pvalb Kank4 (5.0%)","Pvalb Reln Itm2a (50.0%), Pvalb Tpbg (50.0%)",1647.0,282.73,Fede,20.0,225.3,82.6,570.2,1573.7520000000002,nan,nan,1.8144100757522168,68.47870349884033,0.9810061570953196,0.9993282362338411,0.20940628955579185,-36.16317361593247,0.5999999999999894,0.0,-14.817044138908384,0.0,5.240986282438658e-05,1.116640746500777,1.005943101331873,0.08167101499280363,123.79023519655071,141.84000000000003,42.75999999999999,77,8.161257754637193,1.261109652435593,0,-65.29221368581057,103.56164383561644,0.0,1.033352290220394,0.0,0.9,1.2670419348223017,0.0,ILX:0770154,Pvalb neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000059,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,15 weeks
20180522_sample_6,233,20180522_slice_6,2018-05-22,sample 6,mouse_WDWKX,2018-02-05,106,wt/wt,5,5,WT,481300,160552,53706,3,7655,ET,L5 ET_1,0.67,"L5 ET_1 (67.3%), L5 ET_4 (13.6%), L5 ET_2 (6.4%)","L5 PT VISp Krt80 (47.0%), L5 PT VISp Lgr5 (30.0%), L5 PT VISp C1ql2 Ptgfr (14.0%)",1659.0,51.57,Matteo,12.0,748.1,267.3,506.4,1397.664,nan,nan,1.007078361150197,92.1756774187088,0.7237666560139341,1.0018776615526943,0.12310913567923915,-43.8445620238781,1.4000000000000123,0.0,2.4162828922271733,0.6725581395348845,0.0022503521092962623,6.8278931750741885,2.515959444235825,0.2550015926258092,72.23224080034669,82.96000000000002,52.80000000000001,18,21.785346040885912,3.8485804614256978,0,-62.652404959499826,62.50000000000002,0.0,1.2809430533481374,0.0,0.8,3.3112078651470584,0.0,ILX:0770160,L5 ET neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000059,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,15 weeks
20180522_sample_7,234,20180522_slice_7,2018-05-22,sample 7,mouse_WDWKX,2018-02-05,106,wt/wt,2/3,2/3,WT,488576,519639,82868,3,7788,IT,L2/3 IT_3,0.92,"L2/3 IT_3 (91.6%), L4/5 IT_1 (3.1%), L6 IT_1 (2.7%)",L2/3 IT VISp Agmat (96.0%),1516.0,94.74,Fede,10.0,260.2,93.0,550.7,1519.932,y,nan,0.7493449691486973,90.07572755217552,0.828324917950616,0.9679832213303794,0.10062715398891693,-36.56928613781929,1.4399999999999968,0.0,-7.559116929769517,0.7216699801192846,0.0184630910609858,4.7124394184168015,2.2669627807052746,0.507025153772339,79.10970989118022,102.12000000000002,59.32000000000002,9,9.25770401578921,0.04252910431273449,0,-74.56646427512169,200.0,0.0,1.0674255853395538,0.0,0.5,3.7509445382423583,0.0,ILX:0770156,L2/3 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000059,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,15 weeks
20180524_sample_5,235,20180524_slice_5,2018-05-24,sample 5,mouse_QFXET,2018-02-05,108,wt/wt,2/3,2/3,WT,66450,11174,5805,3,2400,low quality,nan,,nan,nan,1610.0,32.27,Fede,25.0,203.5,74.0,587.4,1621.224,nan,nan,2.6168281819881667,57.87979811429978,0.9264533841634688,0.9958902002010891,0.2888549779459289,-26.68181993067265,0.6800000000000139,0.0,-10.770188644528387,0.19787985865724367,3.603276003276064e-05,1.0379061371841172,1.00088191867126,0.06338111559812733,144.97894808650014,91.92,18.360000000000007,67,11.850933667460785,0.13101392950405,0,-45.08407685980201,60.0,0.0,1.0017375630599854,0.0,0.9411764705882352,1.4431104669583164,0.0,nan,nan,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000003,MmusDv:0000059,na,PATO:0000384,True,NCBITaxon:10090,cell,native cell,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,15 weeks
20180524_sample_8,236,20180524_slice_8,2018-05-24,sample 8,mouse_BFVKP,2018-02-06,107,Scnn1a-Tg3-Cre/wt; Ai9/wt,5,5,SCNN1,1067511,161788,58347,3,10864,IT,L4/5 IT_2,0.95,L4/5 IT_2 (95.4%),"L5 IT ALM Lypd1 Gpr88 (82.0%), L5 IT ALM Tmem163 Dmrtb1 (17.0%)",1507.0,218.59,Fede,9.0,515.1,185.4,583.2,1609.632,y,nan,4.303310615007266,84.45867151021956,0.8621656324979499,0.9887751980958964,0.298382056095942,-41.131451725959785,1.6799999999999868,0.0,-6.1001889407634735,0.23119266055045906,0.001285404383921293,1.167320261437908,1.0438602906844885,0.20454059842530228,148.45148746545118,66.76000000000002,22.12,20,7.9233334622724785,0.2709913675134459,0,-62.15131251215935,80.0,0.0,1.0207930878498854,0.0,0.9,4.468998585993531,0.0,ILX:0770174,L4/5 IT,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000059,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,15 weeks
20180524_sample_9,237,20180524_slice_9,2018-05-24,sample 9,mouse_QFXET,2018-02-05,108,wt/wt,2/3,5,WT,225813,107100,18711,3,5769,Pvalb,Pvalb Gpr149,0.43,"Pvalb Gpr149 (42.7%), Pvalb Calb1_2 (38.9%), Pvalb Reln (8.4%)","Pvalb Reln Tac1 (35.0%), Pvalb Tpbg (34.0%), Pvalb Gpr149 Islr (22.0%)",1503.0,44.78,Fede,20.0,606.9,214.6,523.1,1443.756,y,nan,1.4637128946277516,71.78668677806854,0.9340190125915476,0.9974571055429594,0.18845651062654026,-27.685396373271946,0.5599999999999911,0.0,-16.895648092031482,0.0,0.00010470231195050436,1.1409395973154377,1.0096923598965677,0.12115918089308048,118.02569154774149,20.200000000000014,13.080000000000007,84,8.14161950594177,0.9813328991399928,0,-51.28300918191671,140.0,0.0,1.03943063100494,0.0,0.8444444444444444,1.2283913447722363,0.0,ILX:0770154,Pvalb neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000059,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,15 weeks
20180529_sample_3,238,20180529_slice_3,2018-05-29,sample 3,mouse_PAIFP,2017-09-26,245,Viaat-Cre/wt; Ai9/wt,5,2/3,VIAAT-,34283,2635,3162,3,1690,IT,L4/5 IT_1,0.47,"L4/5 IT_1 (46.6%), L6b Kcnip1 (11.4%), L4/5 IT_2 (7.1%)","L5 IT ALM Pld5 (52.0%), L4 IT VISp Rspo1 (44.0%)",1597.0,51.05,Matteo,10.0,285.6,105.3,487.3,1344.9479999999999,y,nan,1.059351806214694,83.4389701485634,0.7640235830153981,1.0001653697584048,0.12892347900061615,-41.63208976387977,1.4000000000000123,0.0,-1.1244043707847595,0.6209606986899566,0.001981213660739486,4.807086614173226,2.0049574222098743,0.25081663788629505,221.94016517947117,107.52,66.92,19,23.753626099323558,2.844738043224851,0,-71.71713687330484,60.0,45.095986230820415,1.1054082283462745,0.3924,0.7272727272727273,3.406355427795154,0.0,ILX:0770174,L4/5 IT,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000079,na,PATO:0000383,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,female,primary motor cortex,na,8 month-old stage
20180608_sample_1,239,20180608_slice_1,2018-06-08,sample 1,mouse_CTDSZ,2018-02-16,112,wt/wt,2/3,2/3,WT,119114,191351,21465,3,8037,Lamp5,Lamp5 Pax6,1.0,Lamp5 Pax6 (99.7%),Lamp5 Krt73 (100.0%),2035.0,168.37,Matteo,22.0,163.4,63.4,518.6,1431.336,nan,nan,2.3992469966050103,89.14856240153313,0.7611256547711768,0.9436570222060956,0.20693535557882325,-44.430360198020935,0.9600000000000164,0.0,-5.1151253283023825,0.7447830791426215,0.0171648713557022,2.1088082901554395,2.4496644295302006,0.672185964988879,177.87506661843508,40.840000000000025,30.600000000000016,16,20.707644090677412,6.223571842299941,0,-62.10459298789501,80.0,48.1774167008696,1.1916067818147955,0.49456000000000006,0.4545454545454545,2.5393630113686543,0.0,ILX:0770149,Lamp5 neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20180608_sample_2,240,20180608_slice_2,2018-06-08,sample 2,mouse_CTDSZ,2018-02-16,112,wt/wt,5,5,WT,525424,750262,87538,3,11097,Pvalb,Pvalb Gpr149,1.0,Pvalb Gpr149 (100.0%),Pvalb Gpr149 Islr (99.0%),2210.0,172.09,Matteo,32.0,1057.4,388.6,589.2,1626.192,nan,nan,0.5521388708042799,64.24202676862478,0.963740205490514,0.9977587393304024,0.10206031857749298,-57.307779788970954,0.6000000000000172,0.0,-14.311112463474275,0.0,9.441597089701691e-05,1.016666666666667,1.0107223462935424,0.13429078005869485,127.74224527180188,31.72,11.760000000000007,115,9.734581142074006,1.437699530125613,0,-69.31908489763737,60.0,0.0,1.066834049388428,0.0,0.9655172413793104,1.0626549662355582,0.0,ILX:0770154,Pvalb neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20180608_sample_3,241,20180608_slice_3,2018-06-08,sample 3,mouse_CTDSZ,2018-02-16,112,wt/wt,5,5,WT,243055,8422,7909,3,2893,IT,L5 IT_1,0.7,"L5 IT_1 (70.4%), L4/5 IT_2 (6.7%), L5 IT_2 (4.6%)","L5 IT VISp Batf3 (88.0%), L5 IT ALM Cpa6 Gpr88 (4.0%), L5 IT VISp Hsd11b1 Endou (3.0%)",2099.0,23.62,Matteo,16.0,639.5,228.2,597.5,1649.1,nan,nan,0.5898393661448212,83.26061069965363,0.9295577699171912,0.97621160280273,0.0941497245547134,-42.141538113355644,1.5600000000000058,0.0,-4.748757928609847,0.4841957992567372,0.015233029788273447,1.7537493952588297,1.542254007974242,0.4551698839948243,153.76399382948867,134.88,81.44000000000003,8,37.50364613429319,5.913061083152499,0,-68.41141691356897,60.00000000000001,51.34746638506649,1.2909075030939752,0.50664,0.6,3.609585290552712,0.0,ILX:0770157,L5 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20180608_sample_5,242,20180608_slice_5,2018-06-08,sample 5,mouse_CTDSZ,2018-02-16,112,wt/wt,5,5,WT,2531959,1144710,178337,3,14394,Pvalb,Pvalb Kank4,0.75,"Pvalb Kank4 (75.4%), Pvalb Gpr149 (20.6%)",Pvalb Sema3e Kank4 (97.0%),1989.0,752.7,Matteo,20.0,928.4,330.3,542.0,1495.92,nan,nan,0.1245750019267927,70.14918141067028,0.8879761492071918,0.9943098748650552,0.046964354120696584,-46.95200175046921,0.5199999999999927,0.0,-16.184046864509586,0.0,3.113231352699192e-05,1.1058823529411776,1.3193255376675541,0.06508381031091906,93.92807587670784,10.599999999999998,8.720000000000006,82,11.111100908870556,0.3591655088459902,0,-68.66627950817346,240.0,0.0,1.164940397968559,0.0,0.9069767441860463,1.1202967881913088,0.0,ILX:0770154,Pvalb neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000065,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,16 weeks
20180619_sample_3,243,20180619_slice_3,2018-06-19,sample 3,mouse_CSTGT,2018-02-16,123,wt/wt,2/3,2/3,WT,480388,30564,17969,3,3384,Pvalb,Pvalb Il1rapl2,0.69,"Pvalb Il1rapl2 (68.7%), Pvalb Calb1_2 (10.1%), Pvalb Calb1_1 (5.9%)",Pvalb Tpbg (96.0%),1752.0,420.79,Fede,22.0,218.6,78.8,473.5,1306.86,nan,nan,0.9297081752468109,60.772150754928596,0.9740813387465456,0.9986263405536036,0.13804263663422722,-27.825120836496353,0.6399999999999739,0.0,-22.043317556381226,0.0,1.5594881716050395e-05,0.9159049360146247,1.0030391226163955,0.0424265416843025,95.92608015984301,105.24,88.52000000000002,71,7.595897807923917,0.512090255235421,0,-64.90092251598836,260.0,0.0,1.0385770446967817,0.0,0.9714285714285714,1.235853186903746,1.0,ILX:0770154,Pvalb neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000066,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,17 weeks
20180619_sample_5,244,20180619_slice_5,2018-06-19,sample 5,mouse_CSTGT,2018-02-16,123,wt/wt,2/3,2/3,WT,1190890,1401463,177770,3,8773,IT,L2/3 IT_3,0.96,L2/3 IT_3 (96.4%),"L2/3 IT VISp Rrad (59.0%), L2/3 IT VISp Agmat (38.0%)",1720.0,112.1,Fede,10.0,219.4,82.0,516.4,1425.264,nan,nan,1.4546419870237552,82.27599412202834,0.726869588174468,0.9237317070389436,0.15680751436079632,-29.58129346370697,1.6799999999999868,0.0,-6.206944584846497,0.743996671511489,0.009325384747745887,1.8790446841294308,1.556506733846583,0.3582865585039769,80.93272486080727,73.88,57.84,9,9.208631142536452,0.021701032224669348,0,-74.9556315973401,240.0,0.0,1.0459789467907563,0.0,0.8,3.857092238507287,0.0,ILX:0770156,L2/3 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000066,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,17 weeks
20180619_sample_7,245,20180619_slice_7,2018-06-19,sample 7,mouse_CSTGT,2018-02-16,123,wt/wt,2/3,5,WT,989460,562314,88611,3,7188,Lamp5,Lamp5 Pdlim5_2,0.51,"Lamp5 Pdlim5_2 (50.9%), Lamp5 Pdlim5_1 (32.1%), Lamp5 Egln3_3 (16.4%)","Lamp5 Plch2 Dock5 (87.0%), Lamp5 Ntn1 Npy2r (13.0%)",1771.0,78.51,Fede,30.0,426.2,154.4,484.2,1336.392,nan,nan,0.9045747630046728,63.901493325829506,0.8402249915941457,0.9830166997162112,0.1379029004865945,-22.40251563489437,1.0799999999999976,0.0,-12.112440541386604,0.0,0.008681983820884828,1.1313868613138682,1.065411505131718,0.4605495592753465,249.71577031165359,28.04000000000001,14.480000000000008,14,9.793101724366727,2.0338163218507934,0,-60.64006234630942,160.0,0.0,1.052089445432134,0.0,0.4,2.683191139727615,0.0,ILX:0770149,Lamp5 neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000066,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,17 weeks
20180621_sample_1,246,20180621_slice_1,2018-06-21,sample 1,mouse_IAHGR,2018-02-16,125,wt/wt,2/3,2/3,WT,978220,1520313,168654,3,10242,IT,L2/3 IT_3,0.9,"L2/3 IT_3 (90.3%), L2/3 IT_2 (8.9%)","L2/3 IT VISp Rrad (86.0%), L2/3 IT VISp Agmat (14.0%)",1932.0,230.92,Fede,10.0,254.4,89.9,582.4,1607.424,nan,nan,2.808329671532673,88.63486722111702,0.7060429578564442,0.8746056529746374,0.20733310967595747,-37.294179201126106,2.0000000000000018,0.0,-5.958974361419678,0.5761396702230849,0.02129899894403381,1.7154411764705881,1.7154411764705881,0.44812130823502416,91.81498048454523,87.60000000000002,63.12000000000001,6,9.43685253250693,0.1029042586208817,0,-80.54522367715836,180.0,0.0,1.0865876382283526,0.0,0.5,4.706850363210803,0.0,ILX:0770156,L2/3 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000066,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,17 weeks
20180621_sample_2,247,20180621_slice_2,2018-06-21,sample 2,mouse_IAHGR,2018-02-16,125,wt/wt,2/3,2/3,WT,991081,1470696,181926,3,10494,IT,L2/3 IT_3,0.67,"L2/3 IT_3 (67.3%), L2/3 IT_2 (29.6%)","L2/3 IT VISp Rrad (89.0%), L2/3 IT ALM Macc1 Lrg1 (10.0%)",1899.0,270.78,Fede,10.0,228.2,82.1,569.8,1572.648,y,nan,3.0404061949234027,80.49415051937103,0.7918429885468905,0.9082187629999317,0.22396062088431015,-33.36340934038162,2.1200000000000108,0.0,-7.934983819723129,0.0,0.08296905328550172,2.1196136701337296,2.1196136701337296,0.8520281644689928,58.680149455865156,219.24,110.8,5,10.305713482800373,0.0,0,-78.12796205431223,240.0,0.0,1.062969768277239,0.0,,5.108395154566173,0.0,ILX:0770156,L2/3 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000066,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,17 weeks
20180621_sample_3,248,20180621_slice_3,2018-06-21,sample 3,mouse_IAHGR,2018-02-16,125,wt/wt,2/3,2/3,WT,1675586,729817,111735,3,11582,Sncg,Sncg Calb1_1,0.62,"Sncg Calb1_1 (61.7%), Sncg Slc17a8 (37.9%)",Sncg Slc17a8 (100.0%),2002.0,339.05,Fede,20.0,220.0,78.2,606.4,1673.664,nan,nan,7.589488885325196,90.32370150089264,0.9199427998171664,0.9937113486979297,0.4145489802867801,-35.26192158460617,0.8400000000000074,4.338044673204422,-8.916381746530533,0.40449438202247184,0.008744801717967078,1.3240223463687155,1.116003946926928,0.586756791356886,466.9759065161149,45.32,15.600000000000005,23,21.656734088318814,1.6361341512412937,0,-50.50954183191061,20.0,0.0,1.0659960874534815,0.0,0.4666666666666667,2.1671294968885406,0.0,ILX:0770150,Sncg neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000066,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,17 weeks
20180621_sample_4,249,20180621_slice_4,2018-06-21,sample 4,mouse_IAHGR,2018-02-16,125,wt/wt,2/3,2/3,WT,1346726,1777923,259624,3,10470,IT,L2/3 IT_3,0.92,"L2/3 IT_3 (91.9%), L2/3 IT_2 (6.9%)","L2/3 IT VISp Agmat (77.0%), L2/3 IT VISp Rrad (19.0%)",1894.0,216.13,Fede,10.0,239.0,84.4,523.9,1445.964,y,nan,1.2258106294532645,87.70238980650902,0.9099195694718294,0.9525926182502108,0.13874718855051552,-34.31498631834984,1.7599999999999838,0.0,-9.728264063596724,0.3829127932713592,0.008571558483062283,1.4937133277451795,1.3788366073609315,0.34892183268515914,57.720921548704204,115.4,83.72000000000001,9,9.136744508063495,0.0,0,-75.93031139224769,340.0,0.0,1.0472173302861691,0.0,0.5,4.468702052105228,0.0,ILX:0770156,L2/3 IT neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000679,MmusDv:0000066,na,PATO:0000384,True,NCBITaxon:10090,cell,glutamatergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,17 weeks
20180621_sample_5,250,20180621_slice_5,2018-06-21,sample 5,mouse_IAHGR,2018-02-16,125,wt/wt,2/3,2/3,WT,1785985,356024,87282,3,10305,Vip,Vip Mybpc1_2,1.0,Vip Mybpc1_2 (100.0%),Vip Crispld2 Kcne4 (100.0%),1762.0,294.81,Fede,19.0,213.7,77.7,560.8,1547.808,nan,nan,1.605874686095165,73.50563816726208,0.8764294920306628,0.9915967654700332,0.18690140230764324,-42.27781668305397,0.7199999999999984,0.0,-16.396775841712948,0.0,0.00019949997632463608,1.0995850622406642,1.0211773925515697,0.1291401763085584,430.4393764548003,25.480000000000004,12.200000000000005,50,12.6534396505882,17.46823397578693,4,-56.50631996244192,20.0,68.1428224322203,1.2581895531819016,0.5122800000000001,0.8148148148148148,1.4504662309429748,0.0,ILX:0770151,Vip GABAergic neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000066,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,17 weeks
20180621_sample_7,251,20180621_slice_7,2018-06-21,sample 7,mouse_IAHGR,2018-02-16,125,wt/wt,2/3,2/3,WT,1479081,1248411,197409,3,9868,Pvalb,Pvalb Il1rapl2,0.82,"Pvalb Il1rapl2 (82.0%), Pvalb Calb1_2 (13.7%)",Pvalb Tpbg (100.0%),1550.0,219.29,Fede,27.0,268.0,98.1,607.5,1676.7,y,nan,1.5827536452342563,58.90969559550285,0.9889475803161132,0.9988967090117338,0.19836105446734392,-24.931773543357853,0.5199999999999927,0.0,-20.703107118606567,0.0,3.904887290201966e-05,1.0217391304347834,1.0065236879064747,0.07830686222942569,132.58220580096048,65.8,22.68000000000001,95,7.780785609548478,0.9504581947657657,0,-59.24273175522686,160.0,0.0,1.0503192584213132,0.0,0.9183673469387756,1.1192129291073398,0.0,ILX:0770154,Pvalb neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000066,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,17 weeks
20180621_sample_8,252,20180621_slice_8,2018-06-21,sample 8,mouse_IAHGR,2018-02-16,125,wt/wt,2/3,2/3,WT,3679485,753281,173811,3,12581,Pvalb,Pvalb Reln,0.75,"Pvalb Reln (74.7%), Pvalb Il1rapl2 (23.0%)",Pvalb Reln Itm2a (99.0%),1714.0,603.05,Fede,23.0,440.2,162.7,631.2,1742.112,nan,nan,1.3822868221265356,48.76242391765118,0.8703161993590199,0.994935913628074,0.20948495580164725,-29.724985361099247,0.7999999999999952,0.0,-8.116651326417923,0.0,0.00017020198824520245,1.2675585284280932,1.0197324665631182,0.13280742210737745,102.10979629556336,7.0400000000000045,4.519999999999996,62,4.189952563460045,0.0,0,-43.48335538208486,140.0,0.0,1.0076164332190376,0.0,0.8484848484848485,1.0207212691344127,0.0,ILX:0770154,Pvalb neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000066,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,17 weeks
20180628_sample_2,253,20180628_slice_2,2018-06-28,sample 2,mouse_HAKYY,2018-04-16,73,Pvalb-Cre/wt; Ai9/wt,2/3,5,PV+,1304966,1234951,129846,3,11175,Pvalb,Pvalb Reln,0.9,"Pvalb Reln (90.4%), Pvalb Kank4 (8.7%)",Pvalb Reln Itm2a (100.0%),1748.0,290.81,Fede,30.0,424.5,155.2,519.2,1432.9920000000002,y,nan,1.413344936081775,68.18087585270405,0.9159895388639132,0.9960159461473564,0.18485439797125372,-37.75062784552574,0.5200000000000066,0.0,-18.056966364383694,0.0,5.498354118006812e-05,1.1741935483870962,1.0208766457753928,0.09337089697946656,139.18969150135916,18.680000000000003,13.760000000000007,96,8.680042805468414,1.9497853306356416,0,-64.84478927105665,160.0,0.0,1.088993477232593,0.0,0.9183673469387756,1.2064097697185412,1.0,ILX:0770154,Pvalb neuron,PATO:0000461,EFO:0008853,UBERON:0001384,CL:0000617,MmusDv:0000054,na,PATO:0000384,True,NCBITaxon:10090,cell,GABAergic neuron,Patch-seq,normal,Mus musculus,male,primary motor cortex,na,10 weeks
